route,FL_DATE,avg_arr_delay,avg_dep_delay,flights
DTW-CMH,2018-08-01,5.6531791907514455,9.057803468208093,173
DTW-CMH,2020-01-01,-12.53020134228188,-1.7046979865771812,149
DTW-CVG,2018-08-01,10.993975903614459,17.650306748466257,166
DTW-CVG,2020-01-01,-17.150442477876105,-2.433628318584071,113
DTW-CWA,2018-08-01,5.75,6.482758620689655,58
DTW-CWA,2020-01-01,-11.208333333333334,-4.083333333333333,48
DTW-DAL,2018-08-01,7.806451612903226,11.612903225806452,31
DTW-DAL,2020-01-01,-0.8571428571428571,2.142857142857143,7
DTW-DAY,2018-08-01,3.144144144144144,7.1875,112
DTW-DAY,2020-01-01,-15.409090909090908,-3.1235955056179776,89
DTW-DCA,2018-08-01,3.3189964157706093,5.75,280
DTW-DCA,2020-01-01,-15.102880658436215,-3.8189300411522633,243
DTW-DEN,2018-08-01,-3.3545150501672243,5.45514950166113,301
DTW-DEN,2020-01-01,-19.157894736842106,-1.4157894736842105,190
DTW-DFW,2018-08-01,5.301104972375691,10.98342541436464,362
DTW-DFW,2020-01-01,-13.236842105263158,-1.8903508771929824,228
DTW-DSM,2018-08-01,7.379310344827586,14.235294117647058,87
DTW-DSM,2020-01-01,-17.010752688172044,-3.5806451612903225,93
DTW-ELM,2018-08-01,4.033333333333333,6.264900662251655,151
DTW-ELM,2020-01-01,-12.491525423728813,4.588235294117647,119
DTW-ERI,2018-08-01,13.337209302325581,13.534883720930232,86
DTW-ERI,2020-01-01,-16.852941176470587,-0.18840579710144928,69
DTW-ESC,2018-08-01,0.2222222222222222,3.5185185185185186,54
DTW-ESC,2020-01-01,-22.5,4.545454545454546,44
DTW-EVV,2018-08-01,-1.8,2.4047619047619047,85
DTW-EVV,2020-01-01,-16.10144927536232,-4.231884057971015,69
DTW-EWR,2018-08-01,27.293963254593177,29.272486772486772,382
DTW-EWR,2020-01-01,-13.077720207253886,-2.3367875647668392,193
DTW-FLL,2018-08-01,0.5463414634146342,5.9609756097560975,205
DTW-FLL,2020-01-01,-11.786610878661088,-1.7489539748953975,239
DTW-FWA,2018-08-01,2.158536585365854,7.304878048780488,82
DTW-FWA,2020-01-01,-16.833333333333332,1.4487179487179487,78
DTW-GRB,2018-08-01,18.357798165137616,24.654205607476637,109
DTW-GRB,2020-01-01,-16.377551020408163,-0.9081632653061225,98
DTW-GRR,2018-08-01,10.244897959183673,15.071065989847716,199
DTW-GRR,2020-01-01,-12.821428571428571,-2.1857142857142855,140
DTW-GSO,2018-08-01,5.056818181818182,5.224719101123595,89
DTW-GSO,2020-01-01,-23.8,-1.68,75
DTW-GSP,2018-08-01,2.539325842696629,8.089887640449438,89
DTW-GSP,2020-01-01,-21.686274509803923,-2.156862745098039,51
DTW-HNL,2020-01-01,-18.5,5.5,4
DTW-HPN,2018-08-01,18.48148148148148,19.25925925925926,81
DTW-HPN,2020-01-01,-16.476190476190474,-0.8095238095238095,84
DTW-HSV,2018-08-01,-1.5,4.733333333333333,30
DTW-HSV,2020-01-01,-23.304347826086957,-1.826086956521739,23
DTW-IAD,2018-08-01,20.06140350877193,20.517391304347825,230
DTW-IAD,2020-01-01,-13.731543624161073,-1.7986577181208054,149
DTW-IAH,2018-08-01,4.230263157894737,6.8509933774834435,307
DTW-IAH,2020-01-01,-17.89539748953975,-0.14166666666666666,240
DTW-IMT,2018-08-01,-8.703703703703704,-1.4074074074074074,27
DTW-IMT,2020-01-01,-17.0,5.75,20
DTW-IND,2018-08-01,13.776119402985074,16.065,201
DTW-IND,2020-01-01,-14.028735632183908,-2.4597701149425286,174
DTW-ITH,2018-08-01,5.117647058823529,6.705882352941177,85
DTW-ITH,2020-01-01,-17.4,16.941176470588236,51
DTW-JAX,2018-08-01,11.64516129032258,17.233333333333334,31
DTW-JAX,2020-01-01,-13.424242424242424,-1.3636363636363635,66
DTW-JFK,2018-08-01,21.1156462585034,26.408450704225352,149
DTW-JFK,2020-01-01,-16.593220338983052,-2.610169491525424,118
DTW-LAN,2018-08-01,0.8083333333333333,4.058333333333334,120
DTW-LAN,2020-01-01,-16.791666666666668,-1.4166666666666667,120
DTW-LAS,2018-08-01,-2.807829181494662,9.770318021201414,283
DTW-LAS,2020-01-01,-23.268382352941178,-1.213235294117647,272
DTW-LAX,2018-08-01,-4.137931034482759,6.471264367816092,261
DTW-LAX,2020-01-01,-18.151515151515152,0.6848484848484848,165
DTW-LEX,2018-08-01,11.094488188976378,13.598425196850394,127
DTW-LEX,2020-01-01,-17.838383838383837,-2.6464646464646466,99
DTW-LGA,2018-08-01,20.82577565632458,24.01658767772512,422
DTW-LGA,2020-01-01,-17.591176470588234,-3.3588235294117648,340
DTW-LIT,2018-08-01,7.76,10.807692307692308,26
DTW-LSE,2020-01-01,-16.103448275862068,-0.1724137931034483,29
DTW-MBS,2018-08-01,12.97278911564626,16.63448275862069,147
DTW-MBS,2020-01-01,-17.444444444444443,-1.2916666666666667,72
DTW-MCI,2018-08-01,-2.795918367346939,6.571428571428571,147
DTW-MCI,2020-01-01,-14.9375,-1.5876288659793814,97
DTW-MCO,2018-08-01,7.419580419580419,11.24390243902439,287
DTW-MCO,2020-01-01,-13.029605263157896,-1.394736842105263,304
DTW-MDT,2018-08-01,8.833333333333334,10.482456140350877,114
DTW-MDT,2020-01-01,-17.643835616438356,0.2191780821917808,73
DTW-MDW,2018-08-01,10.288537549407115,12.328063241106719,253
DTW-MDW,2020-01-01,-17.367875647668395,-2.1709844559585494,193
DTW-MEM,2018-08-01,4.404761904761905,9.80952380952381,84
DTW-MEM,2020-01-01,-14.508771929824562,1.8421052631578947,57
DTW-MHT,2018-08-01,9.897727272727273,13.540229885057471,88
DTW-MHT,2020-01-01,-9.681818181818182,-4.590909090909091,44
DTW-MIA,2018-08-01,-3.8785714285714286,1.5071428571428571,140
DTW-MIA,2020-01-01,-17.721311475409838,-3.4918032786885247,122
DTW-MKE,2018-08-01,7.702564102564103,13.301020408163266,196
DTW-MKE,2020-01-01,-10.357142857142858,-1.7142857142857142,126
DTW-MLI,2018-08-01,7.724137931034483,9.086206896551724,58
DTW-MLI,2020-01-01,-18.363636363636363,3.3555555555555556,45
DTW-MQT,2018-08-01,1.3673469387755102,5.86,50
DTW-MQT,2020-01-01,-19.666666666666668,-1.7857142857142858,28
DTW-MSN,2018-08-01,9.104651162790697,16.447674418604652,173
DTW-MSN,2020-01-01,-15.402439024390244,-1.8780487804878048,82
DTW-MSP,2018-08-01,-1.7481481481481482,5.177777777777778,270
DTW-MSP,2020-01-01,-16.89252336448598,-1.2429906542056075,214
DTW-MSY,2018-08-01,-2.483050847457627,5.940677966101695,118
DTW-MSY,2020-01-01,-17.97938144329897,-3.0816326530612246,98
DTW-MYR,2018-08-01,7.752941176470588,10.541176470588235,85
DTW-OAK,2018-08-01,4.161290322580645,11.32258064516129,31
DTW-OKC,2018-08-01,11.947368421052632,17.603448275862068,58
DTW-OKC,2020-01-01,-24.9,-0.3,30
DTW-OMA,2018-08-01,-2.591304347826087,5.269565217391304,115
DTW-OMA,2020-01-01,-16.058823529411764,0.4927536231884058,69
DTW-ORD,2018-08-01,19.94778481012658,24.187993680884677,633
DTW-ORD,2020-01-01,-13.963235294117647,-3.4019607843137254,408
DTW-ORF,2018-08-01,18.286956521739132,21.930434782608696,116
DTW-ORF,2020-01-01,-16.0,0.22784810126582278,79
DTW-ORH,2020-01-01,-20.142857142857142,-1.5,22
DTW-PBI,2018-08-01,-6.310344827586207,4.862068965517241,29
DTW-PBI,2020-01-01,-18.83783783783784,-1.972972972972973,37
DTW-PDX,2018-08-01,-8.385714285714286,0.04285714285714286,70
DTW-PDX,2020-01-01,-22.90909090909091,-0.9090909090909091,22
DTW-PHL,2018-08-01,5.451428571428571,12.56,350
DTW-PHL,2020-01-01,-15.16025641025641,-2.7628205128205128,156
DTW-PHX,2018-08-01,-3.66497461928934,5.985148514851486,202
DTW-PHX,2020-01-01,-21.673575129533678,0.9278350515463918,194
DTW-PIA,2018-08-01,-5.551724137931035,-0.5689655172413793,58
DTW-PIT,2018-08-01,4.879194630872483,8.931034482758621,150
DTW-PIT,2020-01-01,-13.644628099173554,-2.049586776859504,121
DTW-PLN,2018-08-01,-1.8941176470588235,3.0941176470588236,85
DTW-PLN,2020-01-01,-19.9375,-0.08333333333333333,48
DTW-PVD,2018-08-01,-0.28695652173913044,3.9478260869565216,115
DTW-PVD,2020-01-01,-12.066666666666666,-1.92,75
DTW-PWM,2018-08-01,4.662921348314606,6.459770114942529,89
DTW-PWM,2020-01-01,-13.82,-2.12,50
DTW-RDU,2018-08-01,10.757352941176471,16.522058823529413,136
DTW-RDU,2020-01-01,-13.587628865979381,-2.154639175257732,97
DTW-RIC,2018-08-01,2.973684210526316,6.166666666666667,114
DTW-RIC,2020-01-01,-16.070422535211268,-1.5070422535211268,71
DTW-ROC,2018-08-01,1.8205128205128205,8.042735042735043,119
DTW-ROC,2020-01-01,-13.870967741935484,-0.46236559139784944,93
DTW-RSW,2018-08-01,1.3875,7.719512195121951,82
DTW-RSW,2020-01-01,-14.07488986784141,-2.237885462555066,227
DTW-SAN,2018-08-01,-1.5354330708661417,8.818897637795276,127
DTW-SAN,2020-01-01,-18.471698113207548,0.6792452830188679,53
DTW-SAT,2018-08-01,4.919540229885057,10.431818181818182,88
DTW-SAT,2020-01-01,-20.46511627906977,1.8,45
DTW-SAV,2018-08-01,-5.533333333333333,4.1,30
DTW-SAV,2020-01-01,-3.6666666666666665,-2.6666666666666665,3
DTW-SBN,2018-08-01,5.559440559440559,6.888111888111888,143
DTW-SBN,2020-01-01,-16.0,-0.16666666666666666,96
DTW-SCE,2018-08-01,-2.5348837209302326,-0.7558139534883721,86
DTW-SCE,2020-01-01,-15.411764705882353,-0.0784313725490196,51
DTW-SDF,2018-08-01,6.788079470198675,9.880794701986755,151
DTW-SDF,2020-01-01,-13.434343434343434,-2.6464646464646466,99
DTW-SEA,2018-08-01,0.38434163701067614,8.395017793594306,281
DTW-SEA,2020-01-01,-15.45,-0.4666666666666667,120
DTW-SFO,2018-08-01,11.952380952380953,23.952380952380953,168
DTW-SFO,2020-01-01,-22.12295081967213,-1.401639344262295,122
DTW-SJC,2020-01-01,-31.68,-2.48,25
DTW-SJU,2020-01-01,-38.93333333333333,-2.8333333333333335,30
DTW-SLC,2018-08-01,-2.556390977443609,6.835820895522388,134
DTW-SLC,2020-01-01,-17.211009174311926,1.0825688073394495,109
DTW-SMF,2020-01-01,-25.045454545454547,-2.0454545454545454,22
DTW-SNA,2018-08-01,0.37037037037037035,14.11111111111111,27
DTW-SNA,2020-01-01,-23.0,0.36363636363636365,22
DTW-SRQ,2020-01-01,-16.166666666666668,-3.857142857142857,7
DTW-STL,2018-08-01,18.399141630901287,24.266094420600858,233
DTW-STL,2020-01-01,-14.606382978723405,-2.9414893617021276,188
DTW-SWF,2018-08-01,3.357142857142857,3.232142857142857,56
DTW-SWF,2020-01-01,-15.892857142857142,2.357142857142857,28
DTW-SYR,2018-08-01,5.446428571428571,8.135135135135135,112
DTW-SYR,2020-01-01,-17.406976744186046,-2.4186046511627906,86
DTW-TPA,2018-08-01,2.9448275862068964,8.420689655172414,145
DTW-TPA,2020-01-01,-13.794238683127572,-2.012295081967213,244
DTW-TTN,2018-08-01,13.833333333333334,27.0,18
DTW-TUL,2018-08-01,14.074074074074074,17.555555555555557,27
DTW-TVC,2018-08-01,3.6139240506329116,7.33125,161
DTW-TVC,2020-01-01,-13.102272727272727,0.0,89
DTW-TYS,2018-08-01,1.9420289855072463,6.316901408450704,143
DTW-TYS,2020-01-01,-16.242424242424242,-3.595959595959596,99
DUT-ANC,2018-08-01,11.816901408450704,36.54929577464789,71
DVL-DEN,2018-08-01,40.73913043478261,36.65217391304348,23
DVL-DEN,2020-01-01,-27.136363636363637,-16.59090909090909,22
DVL-JMS,2018-08-01,23.79310344827586,22.724137931034484,29
DVL-JMS,2020-01-01,-19.24,-9.44,25
EAR-DEN,2020-01-01,-16.944444444444443,-10.481481481481481,54
EAR-ORD,2020-01-01,-17.625,-13.125,24
EAT-SEA,2018-08-01,20.30909090909091,19.236363636363638,110
EAU-ORD,2018-08-01,4.237288135593221,-2.3559322033898304,59
EAU-ORD,2020-01-01,-17.02127659574468,-5.333333333333333,48
ECP-ATL,2018-08-01,-3.518918918918919,2.5,186
ECP-ATL,2020-01-01,-10.734567901234568,-4.148148148148148,162
ECP-AUS,2018-08-01,-6.4,9.4,5
ECP-BNA,2018-08-01,-0.6716417910447762,1.6865671641791045,67
ECP-BNA,2020-01-01,-7.8545454545454545,-2.5636363636363635,55
ECP-BWI,2018-08-01,7.5,19.666666666666668,6
ECP-CLT,2018-08-01,1.3859649122807018,10.423728813559322,59
ECP-CLT,2020-01-01,-11.224137931034482,-3.8793103448275863,58
ECP-DAL,2018-08-01,4.3,12.5,40
ECP-DAL,2020-01-01,-15.714285714285714,-2.142857142857143,7
ECP-DCA,2020-01-01,-34.916666666666664,-13.333333333333334,24
ECP-DEN,2018-08-01,3.0,-9.0,1
ECP-DFW,2018-08-01,-1.3870967741935485,11.064516129032258,62
ECP-DFW,2020-01-01,-18.4375,-5.061224489795919,49
ECP-HOU,2018-08-01,5.657894736842105,10.263157894736842,38
ECP-HOU,2020-01-01,-8.428571428571429,-1.9642857142857142,28
ECP-IAH,2018-08-01,-1.105263157894737,-0.8421052631578947,76
ECP-IAH,2020-01-01,-10.153846153846153,-6.5576923076923075,52
ECP-MDW,2018-08-01,7.75,12.0,4
ECP-STL,2018-08-01,-8.8,1.2,10
EGE-ATL,2020-01-01,-18.724137931034484,-2.6206896551724137,29
EGE-DEN,2018-08-01,16.616666666666667,19.65,60
EGE-DEN,2020-01-01,-10.887323943661972,-2.323943661971831,71
EGE-DFW,2018-08-01,0.7096774193548387,4.096774193548387,31
EGE-DFW,2020-01-01,-12.551020408163266,-2.5306122448979593,49
EGE-EWR,2020-01-01,-17.0,-1.7826086956521738,23
EGE-IAH,2020-01-01,-20.96551724137931,-5.413793103448276,29
EGE-JFK,2020-01-01,-17.791666666666668,-1.9166666666666667,24
EGE-LAX,2020-01-01,-18.59375,-7.1875,32
EGE-LGA,2020-01-01,-26.0,-3.0,1
EGE-MIA,2020-01-01,-13.55,8.904761904761905,21
EGE-ORD,2020-01-01,-15.056603773584905,-6.981132075471698,53
EGE-PHL,2020-01-01,5.0,-5.0,1
EGE-PHX,2020-01-01,-12.75,0.0,4
EGE-SFO,2020-01-01,-21.083333333333332,-5.166666666666667,24
EGE-SLC,2020-01-01,-13.666666666666666,-3.0,3
EKO-SLC,2018-08-01,-11.254545454545454,-6.763636363636364,55
EKO-SLC,2020-01-01,-14.153846153846153,-5.461538461538462,52
ELM-ATL,2020-01-01,-16.5,-5.5,2
ELM-DTW,2018-08-01,-0.6556291390728477,3.4966887417218544,151
ELM-DTW,2020-01-01,-16.12121212121212,-4.128787878787879,132
ELM-EWR,2018-08-01,48.482142857142854,40.267857142857146,56
ELM-PGD,2020-01-01,-22.2,-15.2,5
ELM-PIE,2018-08-01,-3.2222222222222223,-1.2222222222222223,9
ELM-PIE,2020-01-01,-16.666666666666668,-4.333333333333333,6
ELM-SFB,2018-08-01,0.4444444444444444,8.166666666666666,18
ELM-SFB,2020-01-01,-10.666666666666666,-6.5,12
ELP-ATL,2018-08-01,-6.012195121951219,1.0120481927710843,83
ELP-ATL,2020-01-01,-13.981481481481481,-3.0,54
ELP-AUS,2018-08-01,-3.4691358024691357,1.7530864197530864,81
ELP-AUS,2020-01-01,-7.636363636363637,-1.8863636363636365,44
ELP-DAL,2018-08-01,0.14166666666666666,5.216666666666667,120
ELP-DAL,2020-01-01,-8.628318584070797,-1.5486725663716814,113
ELP-DEN,2018-08-01,8.824324324324325,6.832214765100671,149
ELP-DEN,2020-01-01,-10.586538461538462,-4.028846153846154,104
ELP-DFW,2018-08-01,18.565384615384616,20.71647509578544,261
ELP-DFW,2020-01-01,-9.085308056872037,-5.668246445497631,211
ELP-HOU,2018-08-01,-2.689655172413793,2.1839080459770117,87
ELP-HOU,2020-01-01,-10.60759493670886,-1.1139240506329113,79
ELP-IAH,2018-08-01,8.591240875912408,8.620437956204379,137
ELP-IAH,2020-01-01,-7.1678321678321675,-6.79020979020979,143
ELP-LAS,2018-08-01,1.8194444444444444,7.875,72
ELP-LAS,2020-01-01,-8.292307692307693,-1.2461538461538462,65
ELP-LAX,2018-08-01,-2.7983193277310923,5.058333333333334,120
ELP-LAX,2020-01-01,-10.674418604651162,0.023255813953488372,43
ELP-ORD,2018-08-01,12.870229007633588,9.196969696969697,132
ELP-ORD,2020-01-01,-9.96551724137931,-4.120689655172414,58
ELP-PHX,2018-08-01,7.9186046511627906,11.0,259
ELP-PHX,2020-01-01,-11.056410256410256,-5.312820512820513,195
ELP-SAN,2018-08-01,-7.5,-2.625,8
ELP-SAN,2020-01-01,-13.74074074074074,0.07407407407407407,27
ELP-SAT,2018-08-01,-3.207317073170732,2.7560975609756095,82
ELP-SAT,2020-01-01,-6.054545454545455,-2.4727272727272727,55
ELP-SFB,2018-08-01,1.0,5.5,2
ELP-SJC,2020-01-01,-36.0,-3.0,1
ERI-DTW,2018-08-01,10.267441860465116,14.686046511627907,86
ERI-DTW,2020-01-01,-21.15068493150685,-5.136986301369863,73
ERI-ORD,2018-08-01,26.583333333333332,22.3,60
ERI-ORD,2020-01-01,-6.571428571428571,-3.7142857142857144,7
ERI-PHL,2018-08-01,17.01818181818182,18.763636363636362,55
ESC-DTW,2018-08-01,4.203703703703703,1.6851851851851851,54
ESC-DTW,2020-01-01,-16.794871794871796,-3.5384615384615383,39
EUG-AZA,2018-08-01,28.444444444444443,31.77777777777778,9
EUG-AZA,2020-01-01,-9.666666666666666,0.6666666666666666,6
EUG-DEN,2018-08-01,-5.416666666666667,2.1411764705882352,85
EUG-DEN,2020-01-01,-17.025,-6.125,80
EUG-LAS,2018-08-01,0.6666666666666666,5.666666666666667,9
EUG-LAS,2020-01-01,-6.714285714285714,-2.0,7
EUG-LAX,2018-08-01,1.4366197183098592,3.563380281690141,71
EUG-LAX,2020-01-01,-8.163461538461538,-6.528846153846154,104
EUG-OAK,2018-08-01,46.92307692307692,48.0,13
EUG-OAK,2020-01-01,1.5,5.333333333333333,6
EUG-ORD,2020-01-01,-20.642857142857142,1.1785714285714286,28
EUG-PDX,2018-08-01,1.6153846153846154,0.8901098901098901,91
EUG-PHX,2018-08-01,-6.225806451612903,-3.4193548387096775,31
EUG-PHX,2020-01-01,-8.535714285714286,-6.714285714285714,28
EUG-SAN,2018-08-01,75.75,74.5,4
EUG-SEA,2018-08-01,20.037735849056602,18.93867924528302,212
EUG-SEA,2020-01-01,-15.255813953488373,-3.255813953488372,43
EUG-SFO,2018-08-01,29.344827586206897,34.213793103448275,145
EUG-SFO,2020-01-01,-11.343434343434344,-3.5555555555555554,99
EUG-SJC,2018-08-01,12.56,12.76,25
EUG-SLC,2018-08-01,6.875,6.953125,64
EUG-SLC,2020-01-01,-16.087719298245613,-3.1578947368421053,57
EVV-ATL,2018-08-01,2.388888888888889,3.3333333333333335,92
EVV-ATL,2020-01-01,-16.666666666666668,-5.680555555555555,72
EVV-CLT,2018-08-01,4.516129032258065,13.209677419354838,62
EVV-DFW,2018-08-01,23.964285714285715,31.017857142857142,56
EVV-DFW,2020-01-01,-9.891304347826088,-5.391304347826087,46
EVV-DTW,2018-08-01,2.2261904761904763,2.6144578313253013,85
EVV-DTW,2020-01-01,-15.128571428571428,-5.3428571428571425,70
EVV-ORD,2018-08-01,19.125,21.220238095238095,168
EVV-ORD,2020-01-01,-12.673913043478262,-5.021739130434782,46
EVV-SFB,2018-08-01,38.36363636363637,39.63636363636363,11
EVV-SFB,2020-01-01,-4.428571428571429,1.0,7
EVV-VPS,2018-08-01,16.125,19.125,8
EWN-ATL,2018-08-01,6.112903225806452,6.0,62
EWN-ATL,2020-01-01,-11.018867924528301,-4.0754716981132075,53
EWN-CLT,2018-08-01,3.674698795180723,10.577380952380953,168
EWN-CLT,2020-01-01,-13.339130434782609,-6.241379310344827,116
EWR-ACK,2018-08-01,12.582278481012658,25.379746835443036,79
EWR-ALB,2018-08-01,24.350746268656717,33.8955223880597,134
EWR-ALB,2020-01-01,-9.5,-3.1875,16
EWR-ANC,2018-08-01,154.0,161.25,4
EWR-ATL,2018-08-01,19.051724137931036,26.704974271012006,583
EWR-ATL,2020-01-01,-14.180873180873181,-2.6216216216216215,481
EWR-AUS,2018-08-01,20.134969325153374,30.171779141104295,163
EWR-AUS,2020-01-01,-13.304347826086957,-2.9456521739130435,92
EWR-AVL,2018-08-01,39.854166666666664,36.333333333333336,48
EWR-AVL,2020-01-01,-8.76923076923077,-4.076923076923077,13
EWR-AVP,2018-08-01,54.145833333333336,59.770833333333336,48
EWR-BDL,2018-08-01,25.80722891566265,33.75,84
EWR-BGR,2018-08-01,18.818181818181817,19.036363636363635,55
EWR-BGR,2020-01-01,-3.0,-4.0,1
EWR-BNA,2018-08-01,14.3671875,16.140625,128
EWR-BNA,2020-01-01,-13.419642857142858,-2.25,112
EWR-BOS,2018-08-01,28.48695652173913,29.56086956521739,460
EWR-BOS,2020-01-01,-11.360869565217392,-5.469565217391304,460
EWR-BQN,2018-08-01,62.38709677419355,62.225806451612904,31
EWR-BQN,2020-01-01,-6.4375,5.75,16
EWR-BTV,2018-08-01,34.066265060240966,35.27710843373494,166
EWR-BTV,2020-01-01,-6.8076923076923075,-0.9285714285714286,28
EWR-BUF,2018-08-01,24.176470588235293,26.470588235294116,187
EWR-BUF,2020-01-01,-11.690909090909091,-1.3818181818181818,55
EWR-BWI,2018-08-01,24.631067961165048,32.42718446601942,103
EWR-BZN,2018-08-01,16.451612903225808,13.935483870967742,31
EWR-BZN,2020-01-01,-22.5,-2.269230769230769,26
EWR-CAK,2018-08-01,36.244897959183675,36.12244897959184,49
EWR-CAK,2020-01-01,-18.5,-6.5,6
EWR-CHA,2018-08-01,23.346153846153847,21.365384615384617,52
EWR-CHS,2018-08-01,23.008849557522122,23.699115044247787,113
EWR-CHS,2020-01-01,-10.046511627906977,-2.9767441860465116,43
EWR-CLE,2018-08-01,35.48314606741573,33.815642458100555,179
EWR-CLE,2020-01-01,-10.193548387096774,-1.7204301075268817,93
EWR-CLT,2018-08-01,15.721264367816092,19.36676217765043,349
EWR-CLT,2020-01-01,-10.899425287356323,-2.307471264367816,348
EWR-CMH,2018-08-01,12.268292682926829,14.892682926829268,205
EWR-CMH,2020-01-01,-14.124031007751938,-2.9147286821705425,129
EWR-CVG,2018-08-01,10.818181818181818,16.84297520661157,243
EWR-CVG,2020-01-01,-17.232142857142858,-4.607142857142857,112
EWR-DAY,2018-08-01,7.58,10.26,50
EWR-DAY,2020-01-01,-0.3333333333333333,8.0,3
EWR-DCA,2018-08-01,20.785714285714285,25.571428571428573,210
EWR-DCA,2020-01-01,-8.188034188034187,-3.111111111111111,117
EWR-DEN,2018-08-01,21.633217993079583,28.259515570934255,289
EWR-DEN,2020-01-01,-16.846153846153847,0.14835164835164835,182
EWR-DFW,2018-08-01,12.442244224422442,19.86513157894737,304
EWR-DFW,2020-01-01,-14.921487603305785,-0.6598360655737705,244
EWR-DSM,2018-08-01,10.8,18.32,25
EWR-DTW,2018-08-01,20.56298200514139,24.112820512820512,390
EWR-DTW,2020-01-01,-14.46046511627907,-3.013953488372093,215
EWR-EGE,2020-01-01,-30.346153846153847,-1.8461538461538463,26
EWR-ELM,2018-08-01,31.60377358490566,28.32075471698113,53
EWR-EYW,2018-08-01,2.75,16.625,8
EWR-EYW,2020-01-01,-10.732394366197184,-6.464788732394366,71
EWR-FLL,2018-08-01,31.0941475826972,34.8421052631579,399
EWR-FLL,2020-01-01,-11.405194805194805,-0.5948051948051948,385
EWR-GRR,2018-08-01,22.39047619047619,24.771428571428572,105
EWR-GRR,2020-01-01,-15.368421052631579,-2.4210526315789473,19
EWR-GSO,2018-08-01,21.9010989010989,23.824175824175825,91
EWR-GSO,2020-01-01,-13.058823529411764,-2.5098039215686274,51
EWR-GSP,2018-08-01,21.98780487804878,23.5,82
EWR-GSP,2020-01-01,-14.842105263157896,-5.230769230769231,39
EWR-HDN,2020-01-01,-26.0,4.5,2
EWR-HNL,2018-08-01,-0.2903225806451613,11.064516129032258,31
EWR-HNL,2020-01-01,-20.423076923076923,0.7307692307692307,26
EWR-IAD,2018-08-01,30.405882352941177,31.929411764705883,170
EWR-IAD,2020-01-01,-10.783132530120483,-0.40963855421686746,83
EWR-IAH,2018-08-01,27.964052287581698,26.57328990228013,307
EWR-IAH,2020-01-01,-9.274131274131275,-1.4865900383141764,261
EWR-IND,2018-08-01,28.145539906103288,31.845794392523363,214
EWR-IND,2020-01-01,-11.916666666666666,-2.4545454545454546,132
EWR-ITH,2018-08-01,55.98039215686274,68.82352941176471,51
